,vicprice,vicdemand,class
28538,0.3027,35.0596,UP
28539,0.30219999999999997,35.4738,UP
28540,0.3029,36.173,UP
28541,0.3151,36.8203,UP
28542,0.30829999999999996,38.115,UP
28543,0.3473,39.3837,UP
28544,0.3236,39.901599999999995,UP
28545,0.312,40.730199999999996,UP
28546,0.3074,40.3418,UP
28547,0.2985,38.580999999999996,UP
28548,0.28709999999999997,35.706900000000005,UP
28549,0.28709999999999997,32.7809,UP
28550,0.2879,30.761300000000002,UP
28551,0.28709999999999997,30.605900000000002,UP
28552,0.2875,31.8488,UP
28553,0.2833,30.994300000000003,UP
28554,0.2833,28.3532,UP
28555,0.2414,25.7121,DOWN
28556,0.232,24.3397,DOWN
28557,0.1537,23.6147,DOWN
28558,0.23640000000000003,29.3371,DOWN
28559,0.1934,28.3791,DOWN
28560,0.1915,25.9969,DOWN
28561,0.1851,23.4335,DOWN
28562,0.1849,29.3112,DOWN
28563,0.1878,26.7737,DOWN
28564,0.1635,22.6308,DOWN
28565,0.1647,19.2387,DOWN
28566,0.16199999999999998,17.1414,DOWN
28567,0.1645,16.6235,DOWN
28568,0.1778,17.8923,DOWN
28569,0.1774,19.212799999999998,DOWN
28570,0.1745,23.304,DOWN
28571,0.1776,27.9907,DOWN
28572,0.1894,35.7846,DOWN
28573,0.2009,41.507,DOWN
28574,0.20379999999999998,40.4713,DOWN
28575,0.2405,41.9472,DOWN
28576,0.25010000000000004,43.811499999999995,DOWN
28577,0.2565,44.5883,UP
28578,0.2725,44.666,UP
28579,0.2806,44.8731,UP
28580,0.2792,45.0026,UP
28581,0.3895,45.5981,UP
28582,0.3774,43.966899999999995,UP
28583,0.2952,44.5106,UP
28584,0.3515,44.562400000000004,UP
28585,0.5630999999999999,44.0186,UP
28586,0.5397,44.0963,UP
28587,0.4969,44.1222,UP
28588,0.46299999999999997,43.397200000000005,UP
28589,0.4468,41.507,UP
28590,0.4325,41.3257,UP
28591,0.4749,43.2936,UP
28592,0.40090000000000003,42.9311,UP
28593,0.2808,42.6981,DOWN
28594,0.2457,39.435500000000005,DOWN
28595,0.2437,35.6292,DOWN
28596,0.22290000000000001,31.4604,DOWN
28597,0.2013,29.440699999999996,DOWN
28598,0.2013,28.0943,DOWN
28599,0.2046,29.6479,DOWN
28600,0.2447,31.5898,DOWN
28601,0.2258,30.8131,DOWN
28602,0.22599999999999998,27.7576,DOWN
28603,0.194,24.779899999999998,DOWN
28604,0.1982,23.7701,DOWN
28605,0.193,23.6665,DOWN
28606,0.19880000000000003,31.796999999999997,DOWN
28607,0.1919,32.1336,DOWN
28608,0.1903,29.155900000000003,DOWN
28609,0.1737,26.3853,DOWN
28610,0.18159999999999998,31.4604,DOWN
28611,0.1737,29.181800000000003,DOWN
28612,0.1653,24.5987,DOWN
28613,0.1635,20.8959,DOWN
28614,0.1635,18.4102,DOWN
28615,0.1629,17.8146,DOWN
28616,0.1635,18.2807,DOWN
28617,0.1745,19.6271,DOWN
28618,0.161,23.4593,DOWN
28619,0.18630000000000002,28.508499999999998,DOWN
28620,0.1919,35.189,DOWN
28621,0.18860000000000002,40.1088,DOWN
28622,0.18860000000000002,38.089099999999995,DOWN
28623,0.1882,38.9436,DOWN
28624,0.1938,40.6007,DOWN
28625,0.3373,41.1704,UP
28626,0.2032,41.2481,DOWN
28627,0.20270000000000002,41.2222,DOWN
28628,0.2019,40.704299999999996,DOWN
28629,0.1961,39.7721,DOWN
28630,0.16199999999999998,38.3998,DOWN
28631,0.1963,37.7266,DOWN
28632,0.1899,37.5453,DOWN
28633,0.1919,37.5971,DOWN
28634,0.2019,37.5712,DOWN
28635,0.20209999999999997,37.519400000000005,DOWN
28636,0.1992,37.1828,DOWN
28637,0.2002,37.0792,DOWN
28638,0.2013,37.4417,DOWN
28639,0.1975,38.2444,DOWN
28640,0.193,38.3998,DOWN
28641,0.1915,38.2962,DOWN
28642,0.1894,35.4738,DOWN
28643,0.1849,33.0399,DOWN
28644,0.1653,30.3211,DOWN
28645,0.1645,28.663899999999998,DOWN
28646,0.17099999999999999,28.301399999999997,DOWN
28647,0.1786,29.2336,DOWN
28648,0.1822,29.3112,DOWN
28649,0.1635,28.3532,DOWN
28650,0.128,25.3496,DOWN
28651,0.1178,22.579,DOWN
28652,0.17179999999999998,22.087,UP
28653,0.1888,22.5013,DOWN
28654,0.1905,30.9166,UP
28655,0.1915,30.4505,UP
28656,0.18259999999999998,27.0067,DOWN
28657,0.1658,24.5469,DOWN
28658,0.17179999999999998,28.741600000000002,DOWN
28659,0.1656,26.4112,DOWN
28660,0.1591,22.6308,DOWN
28661,0.1421,19.1093,DOWN
28662,0.15330000000000002,16.7012,DOWN
28663,0.1479,15.1476,DOWN
28664,0.1645,14.785100000000002,DOWN
28665,0.1656,15.639600000000002,DOWN
28666,0.17930000000000001,18.9021,DOWN
28667,0.18259999999999998,23.5629,UP
28668,0.189,28.2237,UP
28669,0.20170000000000002,32.1336,UP
28670,0.19840000000000002,30.2175,UP
28671,0.20479999999999998,30.968400000000003,UP
28672,0.2426,32.289,UP
28673,0.24320000000000003,32.755,UP
28674,0.24280000000000002,32.7809,UP
28675,0.2408,32.2113,UP
28676,0.243,32.5997,UP
28677,0.24280000000000002,32.858599999999996,UP
28678,0.243,32.185399999999994,UP
28679,0.243,31.0979,UP
28680,0.24320000000000003,30.7872,UP
28681,0.2437,29.7514,UP
28682,0.2376,29.363,UP
28683,0.22560000000000002,28.301399999999997,UP
28684,0.216,27.472800000000003,UP
28685,0.21059999999999998,27.1621,UP
28686,0.20379999999999998,27.058500000000002,UP
28687,0.21189999999999998,28.145999999999997,UP
28688,0.19980000000000003,28.638,DOWN
28689,0.1986,27.8353,DOWN
28690,0.1892,24.262,DOWN
28691,0.1786,20.8959,DOWN
28692,0.1685,17.322599999999998,DOWN
28693,0.1689,14.9404,DOWN
28694,0.1753,13.6199,DOWN
28695,0.1708,14.629700000000001,DOWN
28696,0.1732,17.918200000000002,DOWN
28697,0.1703,18.1512,DOWN
28698,0.1853,16.8048,DOWN
28699,0.1708,15.484200000000001,DOWN
28700,0.1903,15.4583,UP
28701,0.1803,16.286900000000003,UP
28702,0.1965,24.1585,UP
28703,0.1915,24.1585,DOWN
28704,0.1786,21.180699999999998,DOWN
28705,0.1703,18.5396,DOWN
28706,0.18159999999999998,23.070899999999998,DOWN
28707,0.1699,19.6271,DOWN
28708,0.1656,14.5779,DOWN
28709,0.1535,10.3314,DOWN
28710,0.1379,7.2501,DOWN
28711,0.1381,5.4376,DOWN
28712,0.1047,5.0233,DOWN
28713,0.1371,3.9617,DOWN
28714,0.1275,3.2108,DOWN
28715,0.1037,4.376,DOWN
28716,0.1579,6.6028,DOWN
28717,0.1645,8.9332,DOWN
28718,0.1531,6.3956,DOWN
28719,0.1749,6.7063999999999995,DOWN
28720,0.1832,7.949199999999999,DOWN
28721,0.1778,8.6484,DOWN
28722,0.1822,9.7618,DOWN
28723,0.1782,10.590399999999999,DOWN
28724,0.1843,11.5484,DOWN
28725,0.18610000000000002,12.7136,UP
28726,0.18259999999999998,12.869,DOWN
28727,0.1722,12.1181,DOWN
28728,0.1629,10.771600000000001,DOWN
28729,0.1637,9.3216,DOWN
28730,0.1656,8.8555,DOWN
28731,0.1656,9.0886,DOWN
28732,0.166,9.5546,DOWN
28733,0.166,10.5645,DOWN
28734,0.166,11.5743,DOWN
28735,0.166,12.5065,DOWN
28736,0.1658,12.7654,DOWN
28737,0.1658,13.1279,DOWN
28738,0.1651,11.9886,DOWN
28739,0.11989999999999999,10.2538,DOWN
28740,0.09759999999999999,8.0269,DOWN
28741,0.13649999999999998,6.6287,DOWN
28742,0.1643,6.0849,DOWN
28743,0.1685,7.4573,UP
28744,0.17930000000000001,11.0823,UP
28745,0.17049999999999998,12.0404,UP
28746,0.1645,10.693900000000001,UP
28747,0.1151,9.1662,UP
28748,0.15969999999999998,9.0368,UP
28749,0.1651,9.2698,UP
28750,0.1953,18.3066,UP
28751,0.1801,18.0476,UP
28752,0.1689,15.406500000000001,UP
28753,0.1647,12.9467,DOWN
28754,0.1635,18.203,DOWN
28755,0.1581,15.328800000000001,DOWN
28756,0.1298,11.2895,DOWN
28757,0.1242,8.2341,DOWN
28758,0.13290000000000002,6.0073,DOWN
28759,0.10490000000000001,4.5572,DOWN
28760,0.1317,4.2206,DOWN
28761,0.12940000000000002,3.8063,DOWN
28762,0.0953,2.9518,DOWN
28763,0.09759999999999999,2.4081,DOWN
28764,0.09759999999999999,3.9876,DOWN
28765,0.09759999999999999,5.5153,DOWN
28766,0.09759999999999999,3.3661000000000003,UP
28767,0.09759999999999999,4.609,UP
28768,0.09759999999999999,6.2403,UP
28769,0.14350000000000002,8.104600000000001,UP
28770,0.1865,9.71,UP
28771,0.1795,10.435,UP
28772,0.1676,11.2118,UP
28773,0.1847,11.652,UP
28774,0.1946,12.0145,UP
28775,0.20270000000000002,11.781500000000001,UP
28776,0.1469,11.0306,UP
28777,0.124,10.1761,UP
28778,0.1747,10.1502,UP
28779,0.09759999999999999,8.9332,UP
28780,0.1037,8.985,UP
28781,0.14250000000000002,9.606399999999999,UP
28782,0.1824,9.943,UP
28783,0.20339999999999997,11.444799999999999,UP
28784,0.20400000000000001,12.2216,UP
28785,0.20439999999999997,13.1279,UP
28786,0.18760000000000002,12.5065,UP
28787,0.198,11.833200000000001,UP
28788,0.1789,11.3413,UP
28789,0.1857,10.4091,UP
28790,0.16219999999999998,9.5805,UP
28791,0.21619999999999998,11.1859,UP
28792,0.2187,14.267199999999999,UP
28793,0.21619999999999998,14.2154,UP
28794,0.2173,12.0922,UP
28795,0.15560000000000002,10.7457,UP
28796,0.1575,11.0823,UP
28797,0.1735,10.8234,UP
28798,0.2164,20.2486,UP
28799,0.18860000000000002,20.7923,UP
28800,0.1938,18.3325,UP
28801,0.1656,15.9503,DOWN
28802,0.1668,22.087,DOWN
28803,0.166,19.3164,DOWN
28804,0.1637,15.2512,DOWN
28805,0.1525,11.885,DOWN
28806,0.135,9.6582,DOWN
28807,0.134,7.535,DOWN
28808,0.13749999999999998,6.9912,DOWN
28809,0.1371,6.3956,DOWN
28810,0.1494,6.1885,DOWN
28811,0.1037,6.4733,DOWN
28812,0.1645,8.8555,DOWN
28813,0.1643,10.9529,DOWN
28814,0.10490000000000001,10.693900000000001,DOWN
28815,0.1683,12.998399999999998,DOWN
28816,0.1772,15.3547,DOWN
28817,0.1764,16.442300000000003,DOWN
28818,0.1626,16.986,DOWN
28819,0.1624,17.2191,DOWN
28820,0.1791,17.322599999999998,DOWN
28821,0.1726,17.1414,DOWN
28822,0.17550000000000002,17.0119,DOWN
28823,0.1764,16.494,DOWN
28824,0.1745,15.8726,DOWN
28825,0.1666,15.3806,DOWN
28826,0.1637,14.448500000000001,DOWN
28827,0.1626,14.370800000000001,DOWN
28828,0.1606,14.1636,DOWN
28829,0.161,13.9047,DOWN
28830,0.1666,15.1735,DOWN
28831,0.1735,16.5199,DOWN
28832,0.1689,17.555699999999998,DOWN
28833,0.173,18.0994,DOWN
28834,0.1703,18.6173,DOWN
28835,0.168,17.5816,DOWN
28836,0.1674,16.5717,DOWN
28837,0.1678,15.1476,DOWN
28838,0.16410000000000002,14.9146,UP
28839,0.183,16.7012,UP
28840,0.18630000000000002,19.212799999999998,UP
28841,0.1778,18.9539,UP
28842,0.1859,17.477999999999998,UP
28843,0.1691,15.3806,DOWN
28844,0.1764,15.5101,UP
28845,0.1703,15.4324,DOWN
28846,0.1838,21.8799,UP
28847,0.1691,21.362000000000002,DOWN
28848,0.1674,19.7048,DOWN
28849,0.1645,17.4521,DOWN
28850,0.16720000000000002,23.407600000000002,DOWN
28851,0.1633,20.5334,DOWN
28852,0.14150000000000001,16.8307,DOWN
28853,0.13979999999999998,13.438600000000001,DOWN
28854,0.1419,10.0725,DOWN
28855,0.10759999999999999,3.7286,DOWN
28856,0.1498,7.1207,DOWN
28857,0.1508,5.4376,DOWN
28858,0.1342,4.3242,DOWN
28859,0.1084,4.117,DOWN
28860,0.1253,2.5634,DOWN
28861,0.1629,7.276000000000001,DOWN
28862,0.1624,6.9135,DOWN
28863,0.1747,8.182300000000001,UP
28864,0.1847,10.460899999999999,UP
28865,0.1857,12.584200000000001,UP
28866,0.1865,13.697599999999998,UP
28867,0.1851,14.629700000000001,UP
28868,0.1867,15.976199999999999,UP
28869,0.1867,16.2351,UP
28870,0.1807,16.261,UP
28871,0.1743,15.8726,UP
28872,0.1724,15.3547,UP
28873,0.1735,15.3547,UP
28874,0.1653,14.9146,DOWN
28875,0.1668,15.484200000000001,DOWN
28876,0.16490000000000002,15.561900000000001,DOWN
28877,0.16219999999999998,16.5458,DOWN
28878,0.16219999999999998,17.4521,DOWN
28879,0.16390000000000002,18.5137,UP
28880,0.166,19.9896,DOWN
28881,0.1762,20.0932,UP
28882,0.17179999999999998,19.5236,UP
28883,0.182,20.8959,UP
28884,0.178,19.8602,UP
28885,0.1732,18.4619,UP
28886,0.1759,17.4521,UP
28887,0.1855,19.212799999999998,UP
28888,0.187,21.9316,UP
28889,0.187,21.543200000000002,UP
28890,0.1865,19.6271,UP
28891,0.1782,17.2967,UP
28892,0.1568,15.9503,UP
28893,0.1712,15.121699999999999,UP
28894,0.18610000000000002,22.0093,UP
28895,0.1745,21.465600000000002,UP
28896,0.1732,18.4619,UP
28897,0.1693,15.277099999999999,DOWN
28898,0.1753,21.776300000000003,UP
28899,0.1685,19.6789,DOWN
28900,0.168,15.199399999999999,DOWN
28901,0.1631,11.885,DOWN
28902,0.1618,9.943,DOWN
28903,0.1616,9.1144,DOWN
28904,0.1674,7.949199999999999,DOWN
28905,0.1674,8.4153,DOWN
28906,0.16949999999999998,10.4868,DOWN
28907,0.1743,13.309199999999999,DOWN
28908,0.1786,18.3843,UP
28909,0.1911,22.0093,UP
28910,0.1907,20.6629,UP
28911,0.20049999999999998,22.579,UP
28912,0.2137,24.754,UP
28913,0.24350000000000002,27.213900000000002,UP
28914,0.23969999999999997,28.7157,UP
28915,0.2412,31.0461,UP
28916,0.2439,32.029999999999994,UP
28917,0.2707,32.8845,UP
28918,0.26189999999999997,33.6354,UP
28919,0.2613,32.522,UP
28920,0.37929999999999997,34.3863,UP
28921,0.3785,35.1372,UP
28922,0.387,35.551500000000004,UP
28923,0.39969999999999994,36.5873,UP
28924,0.37929999999999997,36.6132,UP
28925,0.5123,37.1051,UP
28926,0.40280000000000005,37.4158,UP
28927,0.6109,39.1766,UP
28928,0.4352,39.3578,UP
28929,0.3434,38.580999999999996,UP
28930,0.24819999999999998,34.4122,UP
28931,0.24550000000000002,30.1916,UP
28932,0.2395,26.721899999999998,DOWN
28933,0.2079,23.2263,DOWN
28934,0.2241,20.6888,DOWN
28935,0.24949999999999997,19.7048,DOWN
28936,0.24780000000000002,22.1906,DOWN
28937,0.24589999999999998,20.87,DOWN
28938,0.2505,18.203,DOWN
28939,0.24780000000000002,15.328800000000001,DOWN
28940,0.24659999999999999,14.2154,DOWN
28941,0.2439,13.594000000000001,DOWN
28942,0.2565,23.045099999999998,DOWN
28943,0.24320000000000003,22.3977,DOWN
28944,0.23270000000000002,19.42,DOWN
28945,0.22160000000000002,16.2351,DOWN
28946,0.259,22.1647,DOWN
28947,0.2493,19.6789,DOWN
28948,0.23370000000000002,14.966299999999999,DOWN
28949,0.2117,11.7556,DOWN
28950,0.22790000000000002,9.1921,DOWN
28951,0.2202,8.4412,DOWN
28952,0.24719999999999998,8.0787,DOWN
28953,0.24680000000000002,8.3118,DOWN
28954,0.23270000000000002,10.0466,DOWN
28955,0.23470000000000002,12.817200000000001,DOWN
28956,0.2154,17.9441,DOWN
28957,0.24280000000000002,22.1647,DOWN
28958,0.2079,20.7147,DOWN
28959,0.2137,22.0093,DOWN
28960,0.24780000000000002,23.4593,DOWN
28961,0.2742,25.9969,DOWN
28962,0.2486,27.1621,DOWN
28963,0.24949999999999997,27.9648,DOWN
28964,0.295,28.508499999999998,UP
28965,0.3238,29.1041,UP
28966,0.37220000000000003,30.1398,UP
28967,0.4073,30.6577,UP
28968,0.45059999999999995,30.7872,UP
28969,0.48650000000000004,31.952399999999997,UP
28970,0.741,32.029999999999994,UP
28971,0.6204999999999999,32.4443,UP
28972,0.6772,32.8068,UP
28973,0.7935,32.6256,UP
28974,2.3498,33.2988,UP
28975,2.7079,35.4221,UP
28976,0.6288,35.6551,UP
28977,0.6064,35.1372,UP
28978,0.2794,31.7193,DOWN
28979,0.25630000000000003,27.861200000000004,DOWN
28980,0.248,23.9254,DOWN
28981,0.24889999999999998,20.999499999999998,DOWN
28982,0.24949999999999997,19.2646,DOWN
28983,0.2509,19.497700000000002,DOWN
28984,0.2516,21.854000000000003,DOWN
28985,0.25070000000000003,21.3361,DOWN
28986,0.2497,18.5396,DOWN
28987,0.2464,15.820799999999998,DOWN
28988,0.24659999999999999,14.5779,DOWN
28989,0.24450000000000002,14.474400000000001,DOWN
28990,0.24910000000000002,23.6665,DOWN
28991,0.2474,23.329900000000002,DOWN
28992,0.2437,19.653000000000002,DOWN
28993,0.21150000000000002,16.9601,DOWN
28994,0.22190000000000001,22.6567,DOWN
28995,0.2177,20.1709,DOWN
28996,0.21,15.484200000000001,DOWN
28997,0.2042,11.7297,DOWN
28998,0.1928,9.5546,DOWN
28999,0.1963,8.5448,DOWN
29000,0.19840000000000002,8.9332,DOWN
29001,0.1982,9.7359,DOWN
29002,0.2042,12.273399999999999,DOWN
29003,0.1973,14.966299999999999,DOWN
29004,0.20049999999999998,19.8343,DOWN
29005,0.2281,24.3656,DOWN
29006,0.21580000000000002,22.6567,DOWN
29007,0.24819999999999998,24.2879,DOWN
29008,0.258,27.213900000000002,DOWN
29009,0.2661,28.4827,DOWN
29010,0.2898,30.1398,DOWN
29011,0.3218,31.3309,DOWN
29012,0.3454,32.988099999999996,DOWN
29013,0.43099999999999994,33.7908,UP
29014,0.5307000000000001,34.5417,UP
29015,0.2931,34.6194,DOWN
29016,0.2775,35.1372,DOWN
29017,0.35040000000000004,35.3962,DOWN
29018,0.297,35.1372,DOWN
29019,0.2711,31.149700000000003,DOWN
29020,0.356,35.3703,DOWN
29021,0.3174,35.551500000000004,DOWN
29022,0.3627,36.3024,DOWN
29023,0.602,37.3123,UP
29024,0.49269999999999997,37.933699999999995,UP
29025,0.3195,36.8203,UP
29026,0.2567,32.1077,DOWN
29027,0.2464,27.861200000000004,DOWN
29028,0.23349999999999999,23.6147,DOWN
29029,0.21480000000000002,19.912,DOWN
29030,0.2067,17.2708,DOWN
29031,0.20609999999999998,16.6753,DOWN
29032,0.2063,18.3325,DOWN
29033,0.20270000000000002,17.762800000000002,DOWN
29034,0.2183,15.484200000000001,DOWN
29035,0.20339999999999997,14.4226,DOWN
29036,0.22829999999999998,15.3806,DOWN
29037,0.2416,16.442300000000003,DOWN
29038,0.2019,26.5407,DOWN
29039,0.2453,26.5148,DOWN
29040,0.2684,23.7442,DOWN
29041,0.2513,20.921799999999998,DOWN
29042,0.2424,25.6862,DOWN
29043,0.21250000000000002,22.1906,DOWN
29044,0.20400000000000001,17.1673,DOWN
29045,0.22769999999999999,12.4806,DOWN
29046,0.1585,8.493,DOWN
29047,0.1462,8.0269,DOWN
29048,0.1587,7.3278,DOWN
29049,0.1531,7.094799999999999,DOWN
29050,0.1523,6.499199999999999,DOWN
29051,0.15059999999999998,5.826,DOWN
29052,0.1479,7.5607999999999995,DOWN
29053,0.1647,7.5607999999999995,DOWN
29054,0.1575,5.826,DOWN
29055,0.1633,6.7322999999999995,DOWN
29056,0.1421,9.0627,DOWN
29057,0.1454,11.1082,DOWN
29058,0.1786,14.1636,DOWN
29059,0.1951,16.364600000000003,DOWN
29060,0.2069,19.549500000000002,DOWN
29061,0.214,22.5013,DOWN
29062,0.2262,24.5987,DOWN
29063,0.2304,25.660300000000003,DOWN
29064,0.2297,26.6701,DOWN
29065,0.2185,27.3433,DOWN
29066,0.21150000000000002,27.7576,DOWN
29067,0.2389,28.8452,UP
29068,0.23310000000000003,29.570200000000003,UP
29069,0.21080000000000002,30.0363,DOWN
29070,0.23410000000000003,31.253199999999996,UP
29071,0.243,33.0658,UP
29072,0.2424,34.826499999999996,UP
29073,0.2416,35.9399,UP
29074,0.2399,34.4899,UP
29075,0.23969999999999997,32.858599999999996,UP
29076,0.2333,30.761300000000002,UP
29077,0.20110000000000003,28.3273,DOWN
29078,0.20049999999999998,25.9969,DOWN
29079,0.2029,26.1523,DOWN
29080,0.2046,26.3594,DOWN
29081,0.2023,25.4531,DOWN
29082,0.20339999999999997,22.6567,DOWN
29083,0.1961,19.808400000000002,DOWN
29084,0.19569999999999999,18.6173,DOWN
29085,0.1913,18.2289,DOWN
29086,0.20609999999999998,26.6442,UP
29087,0.1892,25.5826,DOWN
29088,0.1807,22.1647,DOWN
29089,0.1656,18.7985,DOWN
29090,0.1664,24.754,DOWN
29091,0.1651,21.7245,DOWN
29092,0.1539,17.5039,DOWN
29093,0.1381,13.4904,DOWN
29094,0.1471,11.6779,DOWN
29095,0.13999999999999999,11.2118,DOWN
29096,0.1562,11.2118,DOWN
29097,0.16119999999999998,12.1699,DOWN
29098,0.1637,13.775200000000002,DOWN
29099,0.1647,16.6494,DOWN
29100,0.16490000000000002,20.7147,DOWN
29101,0.1867,24.6763,DOWN
29102,0.188,25.064700000000002,DOWN
29103,0.19880000000000003,26.6442,UP
29104,0.2133,28.689799999999998,UP
29105,0.2395,30.087999999999997,UP
29106,0.2389,31.149700000000003,UP
29107,0.2403,31.667499999999997,UP
29108,0.24589999999999998,32.9363,UP
29109,0.24949999999999997,33.9202,UP
29110,0.2559,34.9042,UP
29111,0.2827,34.2828,UP
29112,0.26689999999999997,33.7649,UP
29113,0.269,33.739000000000004,UP
29114,0.27230000000000004,33.8426,UP
29115,0.26649999999999996,33.247,UP
29116,0.2559,32.5997,UP
29117,0.2703,32.1595,UP
29118,0.2584,32.2631,UP
29119,0.2503,32.8845,UP
29120,0.24949999999999997,33.2211,UP
29121,0.2474,33.6354,UP
29122,0.2414,32.1595,UP
29123,0.23540000000000003,28.741600000000002,UP
29124,0.2133,25.7897,DOWN
29125,0.19980000000000003,24.029,DOWN
29126,0.20049999999999998,23.1227,DOWN
29127,0.215,23.2004,UP
29128,0.21,22.9156,DOWN
29129,0.1953,21.854000000000003,DOWN
29130,0.1803,18.9539,DOWN
29131,0.1656,16.7012,DOWN
29132,0.17570000000000002,16.8307,UP
29133,0.1818,17.244999999999997,UP
29134,0.2389,26.929100000000002,UP
29135,0.2185,26.695999999999998,UP
29136,0.2,23.3817,DOWN
29137,0.1809,20.7923,DOWN
29138,0.1851,25.8674,DOWN
29139,0.1724,22.8379,DOWN
29140,0.16490000000000002,17.8146,DOWN
29141,0.1629,14.344899999999999,DOWN
29142,0.1626,11.2636,DOWN
29143,0.1614,10.1761,DOWN
29144,0.1566,9.684099999999999,DOWN
29145,0.16410000000000002,9.476999999999999,DOWN
29146,0.16390000000000002,9.528699999999999,DOWN
29147,0.1332,9.528699999999999,DOWN
29148,0.1643,10.927000000000001,DOWN
29149,0.1772,13.361,DOWN
29150,0.1824,13.9565,DOWN
29151,0.1157,15.769,DOWN
29152,0.1583,17.7887,DOWN
29153,0.1685,19.0316,DOWN
29154,0.2212,19.549500000000002,UP
29155,0.2322,20.9736,UP
29156,0.1587,20.9477,UP
29157,0.216,21.4138,UP
29158,0.19880000000000003,21.620900000000002,UP
29159,0.13829999999999998,14.267199999999999,UP
29160,0.22390000000000002,19.9896,UP
29161,0.23410000000000003,20.1968,UP
29162,0.20339999999999997,19.212799999999998,UP
29163,0.1647,19.2387,UP
29164,0.161,18.9539,UP
29165,0.16620000000000001,19.1869,DOWN
29166,0.1732,19.5236,DOWN
29167,0.1828,20.5075,DOWN
29168,0.183,20.766399999999997,DOWN
29169,0.19669999999999999,21.698600000000003,DOWN
29170,0.1936,21.9834,DOWN
29171,0.1614,20.921799999999998,DOWN
29172,0.1965,19.1869,DOWN
29173,0.1963,16.8307,DOWN
29174,0.1996,14.862800000000002,DOWN
29175,0.2042,17.0378,DOWN
29176,0.2121,19.1093,UP
29177,0.21289999999999998,18.8503,UP
29178,0.21059999999999998,16.7789,UP
29179,0.19940000000000002,15.328800000000001,DOWN
29180,0.2029,15.277099999999999,DOWN
29181,0.1996,15.406500000000001,DOWN
29182,0.2059,22.5272,DOWN
29183,0.1938,22.0611,DOWN
29184,0.1901,19.1869,DOWN
29185,0.17550000000000002,16.209200000000003,DOWN
29186,0.1899,21.9834,DOWN
29187,0.17570000000000002,18.9021,DOWN
29188,0.168,14.8369,DOWN
29189,0.166,11.3154,DOWN
29190,0.1575,8.5189,DOWN
29191,0.1606,7.094799999999999,DOWN
29192,0.1656,6.1885,DOWN
29193,0.1618,5.1528,DOWN
29194,0.1635,3.7545,DOWN
29195,0.1554,0.0,DOWN
29196,0.166,5.101,DOWN
29197,0.1676,5.8778,DOWN
29198,0.1772,5.8519000000000005,DOWN
29199,0.1847,7.819800000000001,DOWN
29200,0.1882,9.606399999999999,DOWN
29201,0.19319999999999998,11.3672,DOWN
29202,0.19840000000000002,12.2993,DOWN
29203,0.1975,13.852900000000002,DOWN
29204,0.1963,14.5779,DOWN
29205,0.198,15.6137,DOWN
29206,0.19980000000000003,16.209200000000003,UP
29207,0.19669999999999999,16.261,DOWN
29208,0.19669999999999999,15.639600000000002,UP
29209,0.1951,15.4583,UP
29210,0.1905,15.4583,DOWN
29211,0.1907,15.328800000000001,DOWN
29212,0.1905,15.2253,DOWN
29213,0.1907,15.820799999999998,UP
29214,0.1955,16.3387,UP
29215,0.19569999999999999,17.633399999999998,UP
29216,0.1971,17.6075,UP
29217,0.2081,19.212799999999998,UP
29218,0.2013,19.912,UP
29219,0.20110000000000003,19.368199999999998,UP
29220,0.19669999999999999,16.4682,UP
29221,0.1948,15.121699999999999,UP
29222,0.1992,14.9146,UP
29223,0.2123,17.1673,UP
29224,0.2281,18.7985,UP
29225,0.21350000000000002,17.7887,UP
29226,0.2264,15.4324,UP
29227,0.1992,13.4645,UP
29228,0.2094,13.9565,UP
29229,0.2067,13.749400000000001,UP
29230,0.2081,20.2745,UP
29231,0.19669999999999999,20.1709,UP
29232,0.1946,18.0218,UP
29233,0.18259999999999998,15.277099999999999,DOWN
29234,0.1911,20.8959,DOWN
29235,0.18630000000000002,18.9798,DOWN
29236,0.1685,15.121699999999999,DOWN
29237,0.16720000000000002,12.273399999999999,DOWN
29238,0.1653,9.8912,DOWN
29239,0.16620000000000001,8.8555,DOWN
29240,0.1853,8.9332,DOWN
29241,0.1899,10.2796,DOWN
29242,0.2075,13.231499999999999,UP
29243,0.22060000000000002,17.3744,UP
29244,0.2198,23.407600000000002,UP
29245,0.2422,29.026400000000002,UP
29246,0.22699999999999998,27.421,UP
29247,0.25070000000000003,30.3211,UP
29248,0.27090000000000003,32.418400000000005,UP
29249,0.3105,33.3506,UP
29250,0.317,34.5158,UP
29251,0.30929999999999996,35.4221,UP
29252,0.3565,36.3283,UP
29253,0.43750000000000006,37.1051,UP
29254,0.45180000000000003,37.3641,UP
29255,0.5627,37.933699999999995,UP
29256,0.5152,37.8042,UP
29257,0.5467,37.5453,UP
29258,0.5478000000000001,38.1668,UP
29259,0.5378,38.5293,UP
29260,0.398,38.0632,UP
29261,0.4406,38.115,UP
29262,0.45259999999999995,37.7266,UP
29263,0.3089,38.2962,UP
29264,0.2869,38.606899999999996,UP
29265,0.27399999999999997,37.467600000000004,DOWN
29266,0.24819999999999998,33.7649,DOWN
29267,0.2451,29.414800000000003,DOWN
29268,0.21250000000000002,25.3496,DOWN
29269,0.2065,22.7602,DOWN
29270,0.20209999999999997,19.549500000000002,DOWN
29271,0.2067,21.310200000000002,DOWN
29272,0.21189999999999998,24.2103,DOWN
