,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,year,month,date,day,prettydate
263,1001157858,Hood's Up Brewery,Drinks,Food,USD,2015-06-21,28000.0,2015-05-15 20:39:33,12024.0,failed,62.0,US,12024.0,12024.0,28000.0,2015,05,15,15,2015-05-15
264,1001159174,Fooju Dance Collaborative,Performances,Dance,USD,2014-12-21,1500.0,2014-11-21 08:02:19,1900.0,successful,47.0,US,1900.0,1900.0,1500.0,2014,11,21,21,2014-11-21
265,1001165113,CHRIS CRITELLI RECORDS HIS DEBUT EP!,Pop,Music,USD,2013-09-05,10000.0,2013-08-06 04:02:22,11713.0,successful,195.0,US,11713.0,11713.0,10000.0,2013,08,06,06,2013-08-06
266,10011702,Piero Marsili,Documentary,Film & Video,GBP,2016-08-09,10000.0,2016-06-30 17:51:08,0.0,failed,0.0,GB,0.0,0.0,12966.8,2016,06,30,30,2016-06-30
267,1001181420,Sleeping in a Truck,Rock,Music,USD,2009-07-15,10000.0,2009-06-20 22:15:06,10328.0,successful,65.0,US,10328.0,10328.0,10000.0,2009,06,20,20,2009-06-20
268,1001188527,Design Your Own Leatherjacket,Fashion,Fashion,EUR,2016-06-14,2000.0,2016-05-29 22:04:54,2028.0,successful,7.0,DE,2254.15,2282.32,2250.81,2016,05,29,29,2016-05-29
269,1001190550,Sanfilippo Wing it!,Accessories,Fashion,EUR,2016-06-26,10000.0,2016-05-15 22:43:59,855.0,failed,25.0,DE,966.76,952.04,11134.99,2016,05,15,15,2016-05-15
270,1001216413,Road Runner multisport smartphone carrier,Product Design,Design,EUR,2017-03-09,59000.0,2017-01-22 16:53:55,4021.0,failed,50.0,FR,917.1,4264.68,62575.57,2017,01,22,22,2017-01-22
271,1001217929,LEGO Imagination Lab,Animation,Film & Video,USD,2014-03-16,2500.0,2014-02-14 23:56:40,1186.69,failed,15.0,US,1186.69,1186.69,2500.0,2014,02,14,14,2014-02-14
272,1001218320,Arkham Source Book,Games,Games,USD,2012-08-12,800.0,2012-06-13 05:33:44,45.0,failed,3.0,US,45.0,45.0,800.0,2012,06,13,13,2012-06-13
273,1001223817,Finishing & Festival Funds - The Final Stage - short film,Shorts,Film & Video,USD,2016-09-18,2000.0,2016-08-29 22:44:12,310.0,failed,9.0,US,75.0,310.0,2000.0,2016,08,29,29,2016-08-29
274,1001227372,Lonely House Films: Adam Hope,Film & Video,Film & Video,USD,2012-06-09,3397.98,2012-05-10 07:43:31,50.0,failed,1.0,US,50.0,50.0,3397.98,2012,05,10,10,2012-05-10
275,1001228129,Adult Colour Debut Album,Rock,Music,USD,2017-06-24,2200.0,2017-05-25 22:27:33,2415.0,successful,52.0,US,355.0,2415.0,2200.0,2017,05,25,25,2017-05-25
276,1001230250,Open A.I.R.,Art,Art,USD,2010-07-12,3000.0,2010-05-12 21:45:14,3125.0,successful,55.0,US,3125.0,3125.0,3000.0,2010,05,12,12,2010-05-12
277,1001242672,At Home in Maine: A Film Series About Homebirth and Midwives,Documentary,Film & Video,USD,2011-09-15,10000.0,2011-08-01 17:35:43,1765.0,failed,34.0,US,1765.0,1765.0,10000.0,2011,08,01,01,2011-08-01
278,1001243185,The FUSIONproject,Documentary,Film & Video,USD,2011-04-24,5000.0,2011-03-24 00:08:46,100.0,failed,1.0,US,100.0,100.0,5000.0,2011,03,24,24,2011-03-24
279,1001243867,Lego Batman: Zombie Genesis Series,Animation,Film & Video,GBP,2013-06-04,125.0,2013-05-14 10:17:24,242.0,successful,19.0,GB,371.54,376.94,194.7,2013,05,14,14,2013-05-14
280,1001244864,Digitizing My Family,Family,Film & Video,USD,2014-12-06,3500.0,2014-11-05 15:50:51,3585.0,successful,43.0,US,3585.0,3585.0,3500.0,2014,11,05,05,2014-11-05
281,100124630,"""Progress"" The Steampunk Series - Season 2",Film & Video,Film & Video,USD,2015-09-05,40000.0,2015-08-06 03:19:15,733.0,failed,18.0,US,733.0,733.0,40000.0,2015,08,06,06,2015-08-06
282,1001251896,Winter Writing Residency,Art,Art,USD,2012-02-15,1000.0,2012-01-28 19:07:32,1145.0,successful,21.0,US,1145.0,1145.0,1000.0,2012,01,28,28,2012-01-28
283,1001259618,DOME Shades: Sunglasses for Big Heads,Accessories,Fashion,USD,2015-03-31,10000.0,2015-02-25 21:13:42,3238.0,failed,36.0,US,3238.0,3238.0,10000.0,2015,02,25,25,2015-02-25
284,1001263250,A Portrait a Day 365 Challenge,Painting,Art,USD,2014-12-25,30000.0,2014-11-25 17:43:46,1152.0,failed,9.0,US,1152.0,1152.0,30000.0,2014,11,25,25,2014-11-25
285,1001265769,XPUMP | TURN ANY SOUND SOURCE INTO A HOME THEATER EXPERIENCE,Sound,Technology,USD,2016-10-21,25000.0,2016-09-06 10:00:03,227673.0,successful,2278.0,US,16679.0,227673.0,25000.0,2016,09,06,06,2016-09-06
286,1001270191,Complete Paine's Skatepark,Public Art,Art,USD,2013-04-03,10000.0,2013-03-14 22:01:25,11511.1,successful,177.0,US,11511.1,11511.1,10000.0,2013,03,14,14,2013-03-14
287,1001279854,Westward #8,Comic Books,Comics,USD,2014-07-31,2500.0,2014-06-25 17:27:43,2611.0,successful,75.0,US,2611.0,2611.0,2500.0,2014,06,25,25,2014-06-25
288,1001288451,"Paperback & Kindle available, but get it for less here!",Fiction,Publishing,GBP,2017-07-09,50.0,2017-06-09 02:20:24,33.0,failed,6.0,GB,2.58,42.81,64.87,2017,06,09,09,2017-06-09
289,1001292387,TIBA Putt: A personal approach to improve your putting,Product Design,Design,USD,2014-05-14,9225.0,2014-04-14 04:54:04,1076.0,failed,32.0,US,1076.0,1076.0,9225.0,2014,04,14,14,2014-04-14
290,1001295591,Ghost Herds: Rescuing horses and horse people in Kentucky,Nonfiction,Publishing,USD,2013-02-25,2200.0,2013-01-26 03:06:59,2510.0,successful,31.0,US,2510.0,2510.0,2200.0,2013,01,26,26,2013-01-26
291,100130008,Gideon's Epic Forge,Sculpture,Art,USD,2014-08-30,550.0,2014-07-31 23:40:01,708.0,successful,23.0,US,708.0,708.0,550.0,2014,07,31,31,2014-07-31
292,1001302417,Survyval Breakthrough Hoodie,Apparel,Fashion,EUR,2017-07-01,20000.0,2017-05-22 11:38:07,1.0,failed,1.0,IT,0.0,1.14,22824.02,2017,05,22,22,2017-05-22
293,1001302832,"The Farmer, the Bean and the Holy Roast",Food,Food,USD,2013-02-21,3500.0,2013-01-22 22:58:00,1278.0,failed,29.0,US,1278.0,1278.0,3500.0,2013,01,22,22,2013-01-22
294,1001303993,A Jessica Rabbit Production,Music,Music,USD,2012-07-16,1300.0,2012-06-28 05:56:40,625.0,failed,10.0,US,625.0,625.0,1300.0,2012,06,28,28,2012-06-28
295,1001304256,FINAL HOURS!!! Kira Kira Rainbow Unicorn Stickers!,Stationery,Crafts,AUD,2016-01-17,250.0,2016-01-02 09:03:53,1009.0,successful,39.0,AU,734.39,709.07,175.69,2016,01,02,02,2016-01-02
296,1001328623,Belleflower - A Feature Film,Narrative Film,Film & Video,USD,2014-05-28,2500.0,2014-05-07 23:32:26,3863.37,successful,42.0,US,3863.37,3863.37,2500.0,2014,05,07,07,2014-05-07
297,1001333672,Mutant Plants: A Guide (Canceled),Nonfiction,Publishing,GBP,2013-08-03,1000.0,2013-07-04 11:17:47,55.0,canceled,6.0,GB,83.34,85.39,1552.55,2013,07,04,04,2013-07-04
298,1001338336,MAB MINDZ AT SOUND SET 2014,Apparel,Fashion,USD,2014-05-09,1500.0,2014-04-22 02:33:09,247.0,failed,9.0,US,247.0,247.0,1500.0,2014,04,22,22,2014-04-22
299,1001338443,Lei,Film & Video,Film & Video,GBP,2016-04-17,370.0,2016-03-24 18:44:13,495.0,successful,17.0,GB,703.2,711.71,531.98,2016,03,24,24,2016-03-24
300,1001339505,"""The Get Back"" an adaptation of Wrong Becomes Me",Narrative Film,Film & Video,USD,2010-08-03,9000.0,2010-06-24 13:34:32,171.0,failed,8.0,US,171.0,171.0,9000.0,2010,06,24,24,2010-06-24
301,1001340544,The Bicycle Bus,Public Art,Art,USD,2013-03-25,4500.0,2013-02-20 20:45:04,5263.0,successful,107.0,US,5263.0,5263.0,4500.0,2013,02,20,20,2013-02-20
302,100134337,Danger!  Extreme Lawn Darts (Canceled),Video Games,Games,USD,2012-05-30,10000.0,2012-05-15 21:11:19,60.0,canceled,3.0,US,60.0,60.0,10000.0,2012,05,15,15,2012-05-15
303,1001344493,My 1st Cookbook (for children),Children's Books,Publishing,USD,2013-07-29,3800.0,2013-06-29 02:37:50,272.0,failed,9.0,US,272.0,272.0,3800.0,2013,06,29,29,2013-06-29
304,1001347176,The Book of Maxwell,Print,Journalism,USD,2017-08-07,1500.0,2017-07-12 23:47:37,1804.0,successful,33.0,US,500.0,1804.0,1500.0,2017,07,12,12,2017-07-12
305,1001348491,Glory of the Three Kingdoms - Guandu Core Set,Tabletop Games,Games,USD,2012-12-07,7000.0,2012-10-23 14:43:27,7782.0,successful,130.0,US,7782.0,7782.0,7000.0,2012,10,23,23,2012-10-23
306,1001352451,The Great Apple Pie,Farmer's Markets,Food,CAD,2014-08-15,15.0,2014-07-16 05:03:30,6.0,failed,2.0,CA,5.59,5.5,13.76,2014,07,16,16,2014-07-16
307,1001353002,The Project Unknown (Canceled),Video Games,Games,NOK,2015-11-07,50000.0,2015-09-08 18:59:12,5.0,canceled,1.0,NO,0.6,0.58,5767.28,2015,09,08,08,2015-09-08
308,1001353112,It belongs to the world: Ackermann's Repository of Arts!,Fashion,Fashion,USD,2013-07-05,5000.0,2013-06-05 02:50:48,0.0,failed,0.0,US,0.0,0.0,5000.0,2013,06,05,05,2013-06-05
309,1001366443,SEVEN DEVILS - Feature Film,Thrillers,Film & Video,USD,2017-05-12,7000.0,2017-03-13 08:36:48,810.0,failed,10.0,US,0.0,810.0,7000.0,2017,03,13,13,2017-03-13
310,1001368898,Riposte (Canceled),Video Games,Games,EUR,2015-11-18,15000.0,2015-10-19 20:10:12,1030.0,canceled,28.0,NL,1168.94,1100.86,16031.98,2015,10,19,19,2015-10-19
311,1001373564,"Chill Puck - Keep your beverage colder, longer.",Product Design,Design,USD,2013-05-08,7500.0,2013-04-10 02:00:27,41759.0,successful,1127.0,US,41759.0,41759.0,7500.0,2013,04,10,10,2013-04-10
312,1001377540,Heroes And Other Strangers at FringeNYC,Theater,Theater,USD,2011-07-02,1971.0,2011-05-30 05:52:57,2308.5,successful,53.0,US,2308.5,2308.5,1971.0,2011,05,30,30,2011-05-30
313,1001404128,Project World,Photography,Photography,GBP,2014-04-30,20000.0,2014-03-26 00:45:57,25.0,failed,2.0,GB,41.2,42.19,33751.86,2014,03,26,26,2014-03-26
314,1001407622,Quadrato Retractable Knife - Make 100,Product Design,Design,USD,2017-11-21,5350.0,2017-11-07 22:41:41,2670.0,failed,35.0,US,753.0,2670.0,5350.0,2017,11,07,07,2017-11-07
315,1001423755,Single Track - contemporary art gallery and espresso bar,Art,Art,GBP,2013-11-22,9900.0,2013-10-23 21:08:11,10015.0,successful,85.0,GB,16151.58,16225.19,16038.88,2013,10,23,23,2013-10-23
316,1001432466,The Great Fly Cup Bake Off,Events,Food,GBP,2015-09-08,250.0,2015-08-09 20:29:42,340.0,successful,17.0,GB,526.83,524.38,385.58,2015,08,09,09,2015-08-09
317,1001435839,"Un Amour Oublie ""a love forgotten""",Animation,Film & Video,USD,2015-06-10,5000.0,2015-05-11 19:37:54,0.0,failed,0.0,US,0.0,0.0,5000.0,2015,05,11,11,2015-05-11
318,1001442355,In the Loop: A Resource Strategy Game for Tomorrow's Leaders,Tabletop Games,Games,USD,2015-08-07,10000.0,2015-07-08 14:01:20,14414.0,successful,102.0,US,14414.0,14414.0,10000.0,2015,07,08,08,2015-07-08
319,1001442379,The Contractors - Create 3D Model: Prop Asset Model #1,Video Games,Games,USD,2017-05-26,2000.0,2017-05-05 12:47:05,2348.0,successful,17.0,US,340.0,2348.0,2000.0,2017,05,05,05,2017-05-05
320,100144828,Sasha's Fashion Show - Spectacle,Fashion,Fashion,USD,2014-03-21,1750.0,2014-03-03 21:40:06,2190.0,successful,51.0,US,2190.0,2190.0,1750.0,2014,03,03,03,2014-03-03
321,1001468086,Bass River Press,Poetry,Publishing,USD,2015-04-05,2000.0,2015-03-06 19:58:58,325.0,failed,6.0,US,325.0,325.0,2000.0,2015,03,06,06,2015-03-06
322,100147142,Betul Soykan Records Joaquin Turina Violin Works CD Project,Classical Music,Music,USD,2014-09-24,2250.0,2014-08-25 02:33:39,40.0,failed,4.0,US,40.0,40.0,2250.0,2014,08,25,25,2014-08-25
323,1001473842,Food truck for the world.,Food Trucks,Food,USD,2015-09-15,2000.0,2015-08-31 17:28:20,0.0,failed,0.0,US,0.0,0.0,2000.0,2015,08,31,31,2015-08-31
324,1001476723,Publishing The Occupy Portraits,Photography,Photography,USD,2014-07-09,60000.0,2014-05-10 07:23:53,10820.0,failed,71.0,US,10820.0,10820.0,60000.0,2014,05,10,10,2014-05-10
325,1001484182,Daweyu Hills – Crop to Cup,Drinks,Food,USD,2015-10-15,25000.0,2015-09-15 21:01:47,25816.0,successful,172.0,US,25816.0,25816.0,25000.0,2015,09,15,15,2015-09-15
326,1001490622,TimeChat™ (Canceled),Apps,Technology,AUD,2014-10-24,33000.0,2014-09-23 21:05:58,1110.0,canceled,5.0,AU,991.48,976.08,29018.64,2014,09,23,23,2014-09-23
327,1001494526,Dream Project,Art,Art,EUR,2017-11-06,200000.0,2017-09-07 18:55:55,0.0,failed,0.0,DE,0.0,0.0,233081.22,2017,09,07,07,2017-09-07
328,100149523,Duncan Woods - Chameleon EP,Music,Music,AUD,2015-08-25,4500.0,2015-08-04 12:05:17,4767.0,undefined,0.0,"N,0""",,3402.08,3211.53,2015,08,04,04,2015-08-04
329,1001498884,Peripheral vision - short film,Shorts,Film & Video,AUD,2015-06-02,250.0,2015-05-08 10:16:59,842.0,successful,17.0,AU,671.75,649.89,192.96,2015,05,08,08,2015-05-08
330,1001502333,Pimax: The World's First 8K VR Headset,Hardware,Technology,USD,2017-11-03,200000.0,2017-09-19 19:02:23,4236618.49,successful,5946.0,US,608194.0,4236618.49,200000.0,2017,09,19,19,2017-09-19
331,1001503577,i do it 4 oakland,Public Art,Art,USD,2013-12-11,4800.0,2013-11-11 23:17:02,5080.2,successful,102.0,US,5080.2,5080.2,4800.0,2013,11,11,11,2013-11-11
332,1001508135,Florida: A Broken Kingdom,Fiction,Publishing,USD,2014-08-15,7000.0,2014-07-16 22:27:34,0.0,failed,0.0,US,0.0,0.0,7000.0,2014,07,16,16,2014-07-16
333,1001513743,Help start Jacksonville's FIRST Paint Your Own Pottery Store,Ceramics,Art,USD,2014-11-04,8000.0,2014-09-25 00:57:10,100.0,failed,1.0,US,100.0,100.0,8000.0,2014,09,25,25,2014-09-25
334,1001516983,Baby Boom Baby Bag,Fashion,Fashion,GBP,2013-09-28,1500.0,2013-08-28 18:58:44,279.0,failed,12.0,GB,434.35,447.8,2407.55,2013,08,28,28,2013-08-28
335,1001523858,Eunoë,Metal,Music,MXN,2017-04-17,7000.0,2017-02-26 23:55:38,10.0,failed,1.0,MX,0.0,0.53,371.71,2017,02,26,26,2017-02-26
336,1001524172,Scar Tissue,Photography,Photography,USD,2011-07-24,6000.0,2011-06-09 14:43:02,6022.0,successful,20.0,US,6022.0,6022.0,6000.0,2011,06,09,09,2011-06-09
337,1001527526,STAGNANT POOL enters post-production,Shorts,Film & Video,CAD,2013-12-25,7500.0,2013-11-25 20:31:21,8422.0,successful,96.0,CA,8008.11,7897.6,7033.01,2013,11,25,25,2013-11-25
338,1001529115,I Am Pro-movement:,Apparel,Fashion,USD,2016-02-15,20000.0,2015-12-17 23:37:18,1591.0,failed,6.0,US,1591.0,1591.0,20000.0,2015,12,17,17,2015-12-17
339,1001529854,Billion Dollar Project,Graphic Design,Design,AUD,2016-01-16,200.0,2015-12-17 10:38:26,0.0,failed,0.0,AU,0.0,0.0,140.55,2015,12,17,17,2015-12-17
340,1001542282,You in a novel,Publishing,Publishing,EUR,2015-11-09,1000000.0,2015-09-10 23:03:21,10.0,failed,1.0,IT,11.18,10.76,1076403.09,2015,09,10,10,2015-09-10
341,1001543887,Peak View Brewing Company,Drinks,Food,USD,2016-10-10,15000.0,2016-09-10 14:25:04,15018.0,successful,145.0,US,1015.0,15018.0,15000.0,2016,09,10,10,2016-09-10
342,1001548662,Audience of Death (Canceled),Fiction,Publishing,USD,2015-04-17,4500.0,2015-03-03 00:58:03,0.0,canceled,0.0,US,0.0,0.0,4500.0,2015,03,03,03,2015-03-03
343,1001556760,Finding Black Love: The Documentary,Documentary,Film & Video,USD,2012-04-01,15000.0,2012-02-01 23:40:14,785.0,failed,13.0,US,785.0,785.0,15000.0,2012,02,01,01,2012-02-01
344,1001560762,""" The Patch, Organics """,Comics,Comics,USD,2014-12-23,65000.0,2014-11-23 03:21:18,50.0,failed,2.0,US,50.0,50.0,65000.0,2014,11,23,23,2014-11-23
345,1001565620,Virtual Addiction Recovery Website & Phone App/ Saving life,Apps,Technology,USD,2015-06-28,8500.0,2015-04-29 16:49:07,0.0,failed,0.0,US,0.0,0.0,8500.0,2015,04,29,29,2015-04-29
346,1001566226,Fatnek Clothing Sublimation Series of T-shirts.,Fashion,Fashion,GBP,2013-08-01,600.0,2013-07-02 21:53:59,138.0,failed,7.0,GB,209.93,209.1,909.15,2013,07,02,02,2013-07-02
347,1001567779,Titanium Whiskey Glass - The EPIC Drinking Glass,Product Design,Design,USD,2014-07-27,999.0,2014-06-27 17:24:06,13757.0,successful,75.0,US,13757.0,13757.0,999.0,2014,06,27,27,2014-06-27
348,1001570537,WHAT CHILDREN DO - A Feature Length Comedy,Comedy,Film & Video,USD,2016-03-25,15000.0,2016-02-23 20:40:21,15040.33,successful,192.0,US,15040.33,15040.33,15000.0,2016,02,23,23,2016-02-23
349,1001573862,College Spring Break Review,Web,Technology,USD,2015-03-28,9000.0,2015-02-26 19:35:55,0.0,failed,0.0,US,0.0,0.0,9000.0,2015,02,26,26,2015-02-26
350,1001575705,Tall Tales: An evening of dance with ChoreoJoey,Performances,Dance,USD,2016-08-07,3000.0,2016-07-21 05:18:26,5.0,failed,1.0,US,0.0,5.0,3000.0,2016,07,21,21,2016-07-21
351,1001576108,Light Comes In,Music,Music,USD,2016-06-25,7000.0,2016-05-28 07:33:13,7453.0,successful,138.0,US,7336.0,7453.0,7000.0,2016,05,28,28,2016-05-28
352,1001578248,WOOD FIRED OVEN FOR OUR GROWING COMMUNITY,Spaces,Food,EUR,2015-11-21,20000.0,2015-10-22 23:10:38,185.0,failed,9.0,IT,210.14,195.73,21159.99,2015,10,22,22,2015-10-22
353,100158537,The Traps - 2nd Record Vinyl Release,Indie Rock,Music,GBP,2015-08-01,2000.0,2015-06-09 13:59:01,2712.0,successful,80.0,GB,4140.0,4208.17,3103.37,2015,06,09,09,2015-06-09
354,1001591110,Rocky Horror Saved My Life - A Fan Documentary,Documentary,Film & Video,USD,2013-11-01,50000.0,2013-09-02 02:06:49,66554.56,successful,665.0,US,66554.56,66554.56,50000.0,2013,09,02,02,2013-09-02
355,1001600663,CLEX - 4 in 1 Smart Device (Canceled),Gadgets,Technology,USD,2016-07-18,50000.0,2016-06-13 22:56:06,5650.0,canceled,22.0,US,5650.0,5650.0,50000.0,2016,06,13,13,2016-06-13
356,100161658,Songs of the Damned Jake Brock's Latest Album.,Rock,Music,USD,2012-10-13,15000.0,2012-08-24 15:28:07,130.0,failed,4.0,US,130.0,130.0,15000.0,2012,08,24,24,2012-08-24
357,100162622,Circa Vitae requests crowd fundage to record our full length album... TO VINYL!!!,Indie Rock,Music,USD,2009-11-01,2000.0,2009-08-06 23:19:55,80.0,failed,4.0,US,80.0,80.0,2000.0,2009,08,06,06,2009-08-06
358,1001639879,Stiletto Red's New EP,Rock,Music,USD,2014-07-12,3500.0,2014-06-12 01:24:01,1005.0,failed,19.0,US,1005.0,1005.0,3500.0,2014,06,12,12,2014-06-12
359,1001639910,Bucks County: the Movie,Film & Video,Film & Video,USD,2011-04-12,10000.0,2011-02-25 17:34:45,0.0,failed,0.0,US,0.0,0.0,10000.0,2011,02,25,25,2011-02-25
360,1001650469,LazerShirts! Not Just Another Shirt,Design,Design,USD,2011-10-01,7000.0,2011-09-01 20:44:42,8952.22,successful,207.0,US,8952.22,8952.22,7000.0,2011,09,01,01,2011-09-01
361,1001656127,"Country Christian album titled ""I Believe""",Country & Folk,Music,USD,2013-11-13,5000.0,2013-10-28 16:41:11,140.0,failed,4.0,US,140.0,140.0,5000.0,2013,10,28,28,2013-10-28
362,1001664105,Colors Do-it-Yourself Art Party,Art,Art,USD,2017-11-06,500.0,2017-10-16 19:27:29,0.0,failed,0.0,US,0.0,0.0,500.0,2017,10,16,16,2017-10-16
363,1001685760,Wholesters- A new way to Whold your things!,Fashion,Fashion,USD,2011-05-29,1.0,2011-04-29 01:03:16,566.0,successful,3.0,US,566.0,566.0,1.0,2011,04,29,29,2011-04-29
364,1001687258,Stamped,Apps,Technology,USD,2016-01-22,500.0,2015-11-23 15:36:49,0.0,failed,0.0,US,0.0,0.0,500.0,2015,11,23,23,2015-11-23
365,1001689284,STEER: A Wearable Device That Can Save Your Life,Wearables,Technology,EUR,2017-07-31,5000.0,2017-07-20 16:11:56,32374.0,successful,287.0,IE,3253.95,38421.55,5934.01,2017,07,20,20,2017-07-20
366,1001696224,Ripple Analysis: Bringing Animation to Life,Product Design,Design,USD,2014-05-15,40000.0,2014-04-22 17:47:55,326.0,failed,4.0,US,326.0,326.0,40000.0,2014,04,22,22,2014-04-22
367,1001704257,Croc2Pop - Where kids manage dad's digital addiction,Apps,Technology,USD,2014-08-20,1000.0,2014-07-21 21:25:58,0.0,failed,0.0,US,0.0,0.0,1000.0,2014,07,21,21,2014-07-21
368,1001708060,Carolina's Hottest,Webseries,Film & Video,USD,2016-03-08,500000.0,2016-01-08 03:05:04,0.0,failed,0.0,US,0.0,0.0,500000.0,2016,01,08,08,2016-01-08
369,100171056,TULIPS,Photobooks,Photography,USD,2014-12-19,18000.0,2014-11-12 21:35:13,18625.0,successful,167.0,US,18625.0,18625.0,18000.0,2014,11,12,12,2014-11-12
370,1001711592,Ignis Fatuus Comic Project,Comics,Comics,USD,2014-04-11,1000.0,2014-03-12 17:05:26,1.0,failed,1.0,US,1.0,1.0,1000.0,2014,03,12,12,2014-03-12
371,1001714289,HoodRatz,Shorts,Film & Video,USD,2012-06-26,800.0,2012-05-30 23:40:22,1072.0,successful,18.0,US,1072.0,1072.0,800.0,2012,05,30,30,2012-05-30
372,1001723373,Kingdom: The Space Exploration RPG,Tabletop Games,Games,USD,2013-01-27,6000.0,2012-11-28 23:48:07,4636.0,failed,76.0,US,4636.0,4636.0,6000.0,2012,11,28,28,2012-11-28
373,1001726950,Leonard Hodgins - Components,Indie Rock,Music,CAD,2015-05-22,3500.0,2015-04-07 22:00:52,51.0,failed,2.0,CA,40.87,41.8,2868.85,2015,04,07,07,2015-04-07
374,1001732009,DotPen : Redefines drawing and writing for smart devices,Product Design,Design,USD,2014-08-09,25000.0,2014-06-30 21:17:10,39693.0,suspended,647.0,US,39693.0,39693.0,25000.0,2014,06,30,30,2014-06-30
375,100173367,"Deluxe RPG ""Handbrain"" Screen",Tabletop Games,Games,USD,2017-06-02,19400.0,2017-05-15 15:35:26,37522.0,successful,1053.0,US,111.0,37522.0,19400.0,2017,05,15,15,2017-05-15
376,100173829,La Press: Make Soap at Home in 2 minutes. No Chemicals!,Gadgets,Technology,CAD,2017-11-11,40000.0,2017-09-12 05:11:01,0.0,failed,0.0,CA,86.46,0.0,31343.05,2017,09,12,12,2017-09-12
377,1001751835,C R O S S T O W N  - help us finish our feature film,Narrative Film,Film & Video,USD,2012-12-21,12500.0,2012-11-06 20:33:20,12857.0,successful,32.0,US,12857.0,12857.0,12500.0,2012,11,06,06,2012-11-06
378,1001762923,Spicing it Up at Whipped & Beaten Culinary Works,Food,Food,USD,2013-03-21,2500.0,2013-02-19 16:02:28,3712.0,successful,125.0,US,3712.0,3712.0,2500.0,2013,02,19,19,2013-02-19
379,1001768094,Grilling with Beer cookbook,Nonfiction,Publishing,USD,2011-03-28,28000.0,2011-01-27 04:47:46,3775.0,failed,40.0,US,3775.0,3775.0,28000.0,2011,01,27,27,2011-01-27
380,1001778275,The Womanhood Short Film Fundraiser,Shorts,Film & Video,USD,2011-06-19,500.0,2011-05-15 16:53:11,600.0,successful,25.0,US,600.0,600.0,500.0,2011,05,15,15,2011-05-15
381,1001780885,Sunrise Diaries,Art,Art,USD,2012-12-14,5500.0,2012-11-14 17:34:18,7498.77,successful,118.0,US,7498.77,7498.77,5500.0,2012,11,14,14,2012-11-14
382,1001786083,Me and my Tommy,Nonfiction,Publishing,USD,2015-05-08,25000.0,2015-03-09 17:08:23,0.0,failed,0.0,US,0.0,0.0,25000.0,2015,03,09,09,2015-03-09
383,1001787855,"First Solo exhibition in a recognised gallery, next step up!",Painting,Art,NZD,2015-05-10,10900.0,2015-04-01 22:08:55,11066.0,successful,26.0,NZ,8298.24,8226.9,8103.49,2015,04,01,01,2015-04-01
384,1001796633,Bromotion,Documentary,Film & Video,USD,2012-08-10,4000.0,2012-07-07 02:09:14,296.0,failed,12.0,US,296.0,296.0,4000.0,2012,07,07,07,2012-07-07
385,100181036,FILM PROJECT:  A HISTORY OF COMING OUT,Documentary,Film & Video,USD,2013-07-21,20000.0,2013-06-21 22:31:28,756.0,failed,9.0,US,756.0,756.0,20000.0,2013,06,21,21,2013-06-21
386,1001813414,Off grid electricity (Canceled),Product Design,Design,AUD,2016-07-03,15000.0,2016-05-29 05:57:49,217.0,canceled,7.0,AU,156.69,163.07,11272.26,2016,05,29,29,2016-05-29
387,1001814122,Savage Thunderscape!,Tabletop Games,Games,USD,2015-06-20,7500.0,2015-05-17 17:49:01,9125.0,successful,182.0,US,9125.0,9125.0,7500.0,2015,05,17,17,2015-05-17
388,1001817414,THE MC TYPE: BAD TATTOOS VOL. 3,Hip-Hop,Music,USD,2013-06-20,1000.0,2013-05-21 19:19:16,1221.0,successful,54.0,US,1221.0,1221.0,1000.0,2013,05,21,21,2013-05-21
389,1001820357,No Man Is An Island,Shorts,Film & Video,USD,2014-01-05,25000.0,2013-11-21 00:10:50,25712.0,successful,148.0,US,25712.0,25712.0,25000.0,2013,11,21,21,2013-11-21
390,100182282,Completion of the history of Kent,Nonfiction,Publishing,GBP,2013-11-24,30000.0,2013-10-25 13:50:55,11.0,failed,1.0,GB,17.81,17.98,49034.03,2013,10,25,25,2013-10-25
391,1001823329,Grandkids Record a Full-length Album!,Indie Rock,Music,USD,2011-12-06,7500.0,2011-11-05 22:21:10,8739.01,successful,145.0,US,8739.01,8739.01,7500.0,2011,11,05,05,2011-11-05
392,10018239,Borders,Drama,Film & Video,GBP,2016-04-08,3500.0,2016-02-25 17:40:34,40.0,failed,2.0,GB,55.93,56.3,4926.39,2016,02,25,25,2016-02-25
393,1001838811,FIREWATER,Shorts,Film & Video,USD,2012-04-11,750.0,2012-03-15 21:16:40,865.0,successful,20.0,US,865.0,865.0,750.0,2012,03,15,15,2012-03-15
394,1001839289,Annulus: Ring of Light,Documentary,Film & Video,USD,2012-03-12,1000.0,2012-02-11 13:57:50,91.0,failed,6.0,US,91.0,91.0,1000.0,2012,02,11,11,2012-02-11
395,1001842762,Gospel Jazz Independant Artist - CD Project,Music,Music,USD,2011-06-18,7000.0,2011-05-19 21:34:49,100.0,failed,1.0,US,100.0,100.0,7000.0,2011,05,19,19,2011-05-19
